,Unnamed: 0,Date,Home_Team,Away_Team,Field_Goal,Field_Goal_Attempts,Field_Goal_%,2Point,2Point_Attempts,2Point_%,3Point,3Point_Attempts,3Point_%,Free_Throw,Free_Throw_Attempt,Free_Throw_%,Points,Away_Field_Goal,Away_Field_Goal_Attempts,Away_Field_Goal_%,Away_2Point,Away_2Point_Attempts,Away_2Point_%,Away_3Point,Away_3Point_Attempts,Away_3Point_%,Away_Free_Throw,Away_Free_Throw_Attempt,Away_Free_Throw_%,Away_Points,Offensive_Efficiency,Away_Offensive_Efficiency,ielo,away_ielo,Away_ielo
2630,2630,2021-02-07,LAC,SAC,41,99,0.414,33,71,0.465,8,28,0.286,20,23,0.87,110,46,94,0.489,36,65,0.554,10,29,0.345,11,15,0.733,113,111.11111111111111,120.2127659574468,1500,1500,1500
2631,2631,2021-02-07,NYK,MIA,38,85,0.447,22,43,0.512,16,42,0.381,11,15,0.733,103,40,83,0.482,27,48,0.563,13,35,0.371,16,20,0.8,109,121.17647058823528,131.32530120481923,1500,1500,1500
2632,2632,2021-02-07,PHO,BOS,40,82,0.488,32,53,0.604,8,29,0.276,12,12,1.0,100,33,93,0.355,16,49,0.327,17,44,0.386,8,12,0.667,91,121.95121951219512,97.8494623655914,1500,1500,1500
2633,2633,2021-02-08,CHI,WAS,36,85,0.424,27,55,0.491,9,30,0.3,20,24,0.833,101,36,86,0.419,30,60,0.5,6,26,0.231,27,36,0.75,105,118.82352941176472,122.09302325581396,1500,1500,1500
2634,2634,2021-02-08,CHO,HOU,44,90,0.489,25,49,0.51,19,41,0.463,12,13,0.923,119,35,86,0.407,22,39,0.564,13,47,0.277,11,16,0.688,94,132.22222222222223,109.30232558139534,1500,1500,1500
2635,2635,2021-02-08,DAL,MIN,45,87,0.517,33,53,0.623,12,34,0.353,25,30,0.833,127,42,91,0.462,24,49,0.49,18,42,0.429,20,28,0.714,122,145.97701149425288,134.06593406593404,1500,1500,1500
2636,2636,2021-02-08,DEN,MIL,41,94,0.436,26,58,0.448,15,36,0.417,15,16,0.938,112,45,89,0.506,29,49,0.592,16,40,0.4,19,22,0.864,125,119.14893617021276,140.4494382022472,1500,1500,1500
2637,2637,2021-02-08,LAL,OKC,44,95,0.463,35,57,0.614,9,38,0.237,22,29,0.759,119,43,110,0.391,31,72,0.431,12,38,0.316,14,19,0.737,112,125.26315789473684,101.8181818181818,1500,1500,1500
2638,2638,2021-02-08,MEM,TOR,37,87,0.425,24,48,0.5,13,39,0.333,26,29,0.897,113,42,77,0.545,22,40,0.55,20,37,0.541,24,26,0.923,128,129.8850574712644,166.23376623376623,1500,1500,1500
2639,2639,2021-02-08,PHO,CLE,47,90,0.522,36,66,0.545,11,24,0.458,14,19,0.737,119,44,86,0.512,36,62,0.581,8,24,0.333,17,25,0.68,113,132.22222222222223,131.3953488372093,1500,1500,1500
2640,2640,2021-02-08,SAS,GSW,39,96,0.406,28,65,0.431,11,31,0.355,16,19,0.842,105,38,86,0.442,25,49,0.51,13,37,0.351,11,15,0.733,100,109.375,116.27906976744188,1500,1500,1500
2641,2641,2021-02-09,DET,BRK,47,84,0.56,34,55,0.618,13,29,0.448,15,21,0.714,122,43,86,0.5,32,56,0.571,11,30,0.367,14,16,0.875,111,145.23809523809524,129.06976744186048,1500,1500,1500
2642,2642,2021-02-09,MIA,NYK,26,70,0.371,12,37,0.324,14,33,0.424,32,39,0.821,98,37,87,0.425,27,59,0.458,10,28,0.357,12,16,0.75,96,140.0,110.34482758620688,1500,1500,1500
2643,2643,2021-02-09,NOP,HOU,47,92,0.511,35,61,0.574,12,31,0.387,24,28,0.857,130,38,91,0.418,25,48,0.521,13,43,0.302,12,21,0.571,101,141.30434782608697,110.989010989011,1500,1500,1500
2644,2644,2021-02-09,POR,ORL,35,90,0.389,17,44,0.386,18,46,0.391,18,19,0.947,106,37,88,0.42,26,53,0.491,11,35,0.314,12,22,0.545,97,117.7777777777778,110.22727272727272,1500,1500,1500
2645,2645,2021-02-09,SAC,PHI,43,99,0.434,29,57,0.509,14,42,0.333,11,19,0.579,111,41,85,0.482,32,65,0.492,9,20,0.45,28,35,0.8,119,112.12121212121212,140.0,1500,1500,1500
2646,2646,2021-02-09,SAS,GSW,32,86,0.372,24,62,0.387,8,24,0.333,19,21,0.905,91,42,91,0.462,25,51,0.49,17,40,0.425,13,19,0.684,114,105.8139534883721,125.27472527472528,1500,1500,1500
2647,2647,2021-02-09,UTA,BOS,40,84,0.476,22,36,0.611,18,48,0.375,24,27,0.889,122,38,86,0.442,25,57,0.439,13,29,0.448,19,23,0.826,108,145.23809523809524,125.5813953488372,1500,1500,1500
2648,2648,2021-02-10,BRK,IND,32,76,0.421,23,45,0.511,9,31,0.29,31,35,0.886,104,36,92,0.391,21,54,0.389,15,38,0.395,7,11,0.636,94,136.8421052631579,102.17391304347828,1500,1500,1500
2649,2649,2021-02-10,CHI,NOP,48,81,0.593,23,34,0.676,25,47,0.532,8,11,0.727,129,41,81,0.506,28,45,0.622,13,36,0.361,21,26,0.808,116,159.25925925925927,143.20987654320987,1500,1500,1500
2650,2650,2021-02-10,DAL,ATL,43,84,0.512,29,49,0.592,14,35,0.4,18,20,0.9,118,40,88,0.455,26,49,0.531,14,39,0.359,23,28,0.821,117,140.47619047619045,132.95454545454547,1500,1500,1500
2651,2651,2021-02-10,DEN,CLE,51,85,0.6,35,49,0.714,16,36,0.444,15,21,0.714,133,36,94,0.383,28,57,0.491,8,37,0.216,15,20,0.75,95,156.47058823529412,101.06382978723406,1500,1500,1500
2652,2652,2021-02-10,LAL,OKC,42,89,0.472,32,54,0.593,10,35,0.286,20,24,0.833,114,47,100,0.47,40,69,0.58,7,31,0.226,12,14,0.857,113,128.08988764044943,113.0,1500,1500,1500
2653,2653,2021-02-10,MEM,CHO,47,94,0.5,24,45,0.533,23,49,0.469,13,18,0.722,130,45,82,0.549,31,53,0.585,14,29,0.483,10,12,0.833,114,138.29787234042556,139.02439024390242,1500,1500,1500
2654,2654,2021-02-10,MIN,LAC,41,95,0.432,26,54,0.481,15,41,0.366,15,19,0.789,112,41,82,0.5,29,59,0.492,12,23,0.522,25,29,0.862,119,117.89473684210525,145.1219512195122,1500,1500,1500
2655,2655,2021-02-10,PHO,MIL,46,87,0.529,31,56,0.554,15,31,0.484,18,25,0.72,125,43,85,0.506,27,48,0.563,16,37,0.432,22,30,0.733,124,143.67816091954023,145.88235294117646,1500,1500,1500
2656,2656,2021-02-10,WAS,TOR,42,93,0.452,30,52,0.577,12,41,0.293,19,23,0.826,115,49,93,0.527,30,61,0.492,19,32,0.594,20,23,0.87,137,123.65591397849462,147.31182795698925,1500,1500,1500
2657,2657,2021-02-11,BOS,TOR,39,86,0.453,19,47,0.404,20,39,0.513,22,28,0.786,120,41,83,0.494,32,55,0.582,9,28,0.321,15,19,0.789,106,139.53488372093022,127.71084337349396,1500,1500,1500
2658,2658,2021-02-11,DET,IND,38,85,0.447,33,57,0.579,5,28,0.179,14,19,0.737,95,44,86,0.512,30,55,0.545,14,31,0.452,9,10,0.9,111,111.76470588235294,129.06976744186048,1500,1500,1500
2659,2659,2021-02-11,GSW,ORL,41,88,0.466,21,38,0.553,20,50,0.4,9,12,0.75,111,38,97,0.392,23,64,0.359,15,33,0.455,14,18,0.778,105,126.13636363636364,108.24742268041236,1500,1500,1500
2660,2660,2021-02-11,HOU,MIA,32,83,0.386,17,33,0.515,15,50,0.3,15,20,0.75,94,34,79,0.43,19,37,0.514,15,42,0.357,18,20,0.9,101,113.2530120481928,127.84810126582278,1500,1500,1500
2661,2661,2021-02-11,POR,PHI,40,93,0.43,23,55,0.418,17,38,0.447,21,23,0.913,118,42,86,0.488,36,59,0.61,6,27,0.222,24,29,0.828,114,126.88172043010752,132.5581395348837,1500,1500,1500
2662,2662,2021-02-12,ATL,SAS,39,90,0.433,28,58,0.483,11,32,0.344,25,33,0.758,114,45,85,0.529,33,54,0.611,12,31,0.387,23,28,0.821,125,126.66666666666666,147.05882352941177,1500,1500,1500
2663,2663,2021-02-12,BOS,DET,36,82,0.439,28,55,0.509,8,27,0.296,22,30,0.733,102,34,79,0.43,19,41,0.463,15,38,0.395,25,30,0.833,108,124.39024390243902,136.70886075949366,1500,1500,1500
2664,2664,2021-02-12,CHI,LAC,40,85,0.471,28,53,0.528,12,32,0.375,14,15,0.933,106,50,86,0.581,37,56,0.661,13,30,0.433,12,15,0.8,125,124.70588235294116,145.3488372093023,1500,1500,1500
2665,2665,2021-02-12,CHO,MIN,44,90,0.489,31,54,0.574,13,36,0.361,19,19,1.0,120,45,99,0.455,29,58,0.5,16,41,0.39,8,14,0.571,114,133.33333333333331,115.15151515151516,1500,1500,1500
2666,2666,2021-02-12,DAL,NOP,51,88,0.58,26,43,0.605,25,45,0.556,16,21,0.762,143,48,90,0.533,31,53,0.585,17,37,0.459,17,23,0.739,130,162.5,144.44444444444443,1500,1500,1500
2667,2667,2021-02-12,DEN,OKC,40,87,0.46,30,47,0.638,10,40,0.25,7,10,0.7,97,36,90,0.4,26,58,0.448,10,32,0.313,13,17,0.765,95,111.49425287356324,105.55555555555556,1500,1500,1500
2668,2668,2021-02-12,LAL,MEM,43,85,0.506,37,55,0.673,6,30,0.2,23,33,0.697,115,39,80,0.488,27,51,0.529,12,29,0.414,15,19,0.789,105,135.29411764705884,131.25,1500,1500,1500
2669,2669,2021-02-12,POR,CLE,43,83,0.518,30,48,0.625,13,35,0.371,30,33,0.909,129,38,87,0.437,30,64,0.469,8,23,0.348,26,37,0.703,110,155.42168674698794,126.4367816091954,1500,1500,1500
2670,2670,2021-02-12,SAC,ORL,43,83,0.518,31,50,0.62,12,33,0.364,14,19,0.737,112,46,91,0.505,31,57,0.544,15,34,0.441,16,20,0.8,123,134.93975903614458,135.16483516483518,1500,1500,1500
2671,2671,2021-02-12,UTA,MIL,43,82,0.524,29,44,0.659,14,38,0.368,29,34,0.853,129,42,92,0.457,30,59,0.508,12,33,0.364,19,27,0.704,115,157.3170731707317,125.0,1500,1500,1500
2672,2672,2021-02-12,WAS,NYK,34,89,0.382,25,55,0.455,9,34,0.265,14,20,0.7,91,44,98,0.449,38,74,0.514,6,24,0.25,15,22,0.682,109,102.24719101123596,111.22448979591836,1500,1500,1500
2673,2673,2021-02-13,ATL,IND,43,90,0.478,34,59,0.576,9,31,0.29,18,23,0.783,113,45,89,0.506,33,58,0.569,12,31,0.387,23,27,0.852,125,125.55555555555556,140.4494382022472,1500,1500,1500
2674,2674,2021-02-13,GSW,BRK,44,90,0.489,35,56,0.625,9,34,0.265,20,25,0.8,117,50,93,0.538,34,54,0.63,16,39,0.41,18,20,0.9,134,130.0,144.08602150537635,1500,1500,1500
2675,2675,2021-02-13,NYK,HOU,45,86,0.523,33,58,0.569,12,28,0.429,19,23,0.826,121,33,88,0.375,25,45,0.556,8,43,0.186,25,30,0.833,99,140.69767441860466,112.5,1500,1500,1500
2676,2676,2021-02-13,PHO,PHI,48,79,0.608,38,54,0.704,10,25,0.4,14,17,0.824,120,38,73,0.521,31,56,0.554,7,17,0.412,28,33,0.848,111,151.8987341772152,152.05479452054794,1500,1500,1500
2677,2677,2021-02-13,UTA,MIA,39,85,0.459,27,39,0.692,12,46,0.261,22,29,0.759,112,35,86,0.407,23,50,0.46,12,36,0.333,12,17,0.706,94,131.76470588235293,109.30232558139534,1500,1500,1500
2678,2678,2021-02-14,CHO,SAS,45,95,0.474,33,61,0.541,12,34,0.353,8,11,0.727,110,48,96,0.5,38,62,0.613,10,34,0.294,16,19,0.842,122,115.78947368421052,127.08333333333331,1500,1500,1500
2679,2679,2021-02-14,DAL,POR,40,81,0.494,26,40,0.65,14,41,0.341,24,25,0.96,118,45,85,0.529,27,45,0.6,18,40,0.45,13,19,0.684,121,145.679012345679,142.35294117647058,1500,1500,1500
2680,2680,2021-02-14,DEN,LAL,39,85,0.459,20,38,0.526,19,47,0.404,25,34,0.735,122,40,87,0.46,34,59,0.576,6,28,0.214,19,29,0.655,105,143.52941176470588,120.6896551724138,1500,1500,1500
2681,2681,2021-02-14,DET,NOP,45,84,0.536,28,49,0.571,17,35,0.486,16,20,0.8,123,40,90,0.444,31,55,0.564,9,35,0.257,23,28,0.821,112,146.42857142857142,124.44444444444444,1500,1500,1500
2682,2682,2021-02-14,LAC,CLE,42,88,0.477,29,58,0.5,13,30,0.433,31,36,0.861,128,43,93,0.462,36,68,0.529,7,25,0.28,18,25,0.72,111,145.45454545454547,119.35483870967742,1500,1500,1500
2683,2683,2021-02-14,OKC,MIL,45,95,0.474,30,59,0.508,15,36,0.417,9,16,0.563,114,45,97,0.464,32,59,0.542,13,38,0.342,6,9,0.667,109,120.0,112.37113402061856,1500,1500,1500
2684,2684,2021-02-14,PHO,ORL,41,92,0.446,29,55,0.527,12,37,0.324,15,16,0.938,109,33,89,0.371,27,54,0.5,6,35,0.171,18,22,0.818,90,118.4782608695652,101.12359550561798,1500,1500,1500
2685,2685,2021-02-14,SAC,MEM,41,82,0.5,33,49,0.673,8,33,0.242,20,26,0.769,110,50,94,0.532,41,73,0.562,9,21,0.429,15,19,0.789,124,134.14634146341464,131.91489361702128,1500,1500,1500
2686,2686,2021-02-14,TOR,MIN,38,91,0.418,28,58,0.483,10,33,0.303,26,31,0.839,112,43,82,0.524,27,43,0.628,16,39,0.41,14,19,0.737,116,123.07692307692308,141.46341463414635,1500,1500,1500
2687,2687,2021-02-14,WAS,BOS,33,83,0.398,26,53,0.491,7,30,0.233,31,36,0.861,104,32,90,0.356,23,55,0.418,9,35,0.257,18,30,0.6,91,125.30120481927712,101.11111111111111,1500,1500,1500
2688,2688,2021-02-15,GSW,CLE,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,129,37,95,0.389,29,65,0.446,8,30,0.267,16,20,0.8,98,146.5909090909091,103.15789473684212,1500,1500,1500
2689,2689,2021-02-15,IND,CHI,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120,121.73913043478262,117.64705882352942,1500,1500,1500
2690,2690,2021-02-15,LAC,MIA,47,85,0.553,32,53,0.604,15,32,0.469,16,20,0.8,125,46,91,0.505,38,55,0.691,8,36,0.222,18,22,0.818,118,147.05882352941177,129.67032967032966,1500,1500,1500
2691,2691,2021-02-15,NYK,ATL,42,83,0.506,25,49,0.51,17,34,0.5,22,27,0.815,123,36,85,0.424,25,52,0.481,11,33,0.333,29,32,0.906,112,148.19277108433735,131.76470588235293,1500,1500,1500
2692,2692,2021-02-15,SAC,BRK,51,96,0.531,39,63,0.619,12,33,0.364,11,13,0.846,125,51,89,0.573,24,42,0.571,27,47,0.574,7,12,0.583,136,130.20833333333331,152.80898876404493,1500,1500,1500
2693,2693,2021-02-15,UTA,PHI,45,86,0.523,27,41,0.659,18,45,0.4,26,31,0.839,134,47,94,0.5,39,71,0.549,8,23,0.348,21,24,0.875,123,155.8139534883721,130.85106382978725,1500,1500,1500
2694,2694,2021-02-15,WAS,HOU,48,92,0.522,36,62,0.581,12,30,0.4,23,31,0.742,131,43,91,0.473,35,54,0.648,8,37,0.216,25,34,0.735,119,142.3913043478261,130.76923076923077,1500,1500,1500
2695,2695,2021-02-16,BOS,DEN,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99,138.2716049382716,117.85714285714286,1500,1500,1500
2696,2696,2021-02-16,MEM,NOP,42,88,0.477,29,57,0.509,13,31,0.419,16,18,0.889,113,56,91,0.615,37,53,0.698,19,38,0.5,13,17,0.765,144,128.4090909090909,158.24175824175825,1500,1500,1500
2697,2697,2021-02-16,MIL,TOR,40,83,0.482,26,46,0.565,14,37,0.378,19,25,0.76,113,46,91,0.505,29,48,0.604,17,43,0.395,15,21,0.714,124,136.14457831325302,136.26373626373626,1500,1500,1500
2698,2698,2021-02-16,MIN,LAL,39,93,0.419,23,59,0.39,16,34,0.471,10,13,0.769,104,42,77,0.545,31,51,0.608,11,26,0.423,17,21,0.81,112,111.8279569892473,145.45454545454547,1500,1500,1500
2699,2699,2021-02-16,OKC,POR,37,85,0.435,27,52,0.519,10,33,0.303,20,27,0.741,104,42,96,0.438,22,49,0.449,20,47,0.426,11,17,0.647,115,122.3529411764706,119.79166666666669,1500,1500,1500
2700,2700,2021-02-16,PHO,BRK,48,88,0.545,32,51,0.627,16,37,0.432,12,12,1.0,124,47,82,0.573,27,42,0.643,20,40,0.5,14,15,0.933,128,140.9090909090909,156.09756097560975,1500,1500,1500
2701,2701,2021-02-17,BOS,ATL,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122,132.5581395348837,158.44155844155844,1500,1500,1500
2702,2702,2021-02-17,CHI,DET,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102,123.52941176470588,124.39024390243902,1500,1500,1500
2703,2703,2021-02-17,GSW,MIA,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112,126.3157894736842,115.46391752577318,1500,1500,1500
2704,2704,2021-02-17,LAC,UTA,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114,111.6279069767442,116.3265306122449,1500,1500,1500
2705,2705,2021-02-17,MEM,OKC,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113,146.9879518072289,144.87179487179486,1500,1500,1500
2706,2706,2021-02-17,MIN,IND,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134,119.62616822429904,138.1443298969072,1500,1500,1500
2707,2707,2021-02-17,NOP,POR,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126,139.32584269662922,140.0,1500,1500,1500
2708,2708,2021-02-17,ORL,NYK,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89,116.30434782608695,102.29885057471265,1500,1500,1500
2709,2709,2021-02-17,PHI,HOU,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113,145.679012345679,122.82608695652172,1500,1500,1500
2710,2710,2021-02-17,WAS,DEN,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128,151.1627906976744,139.1304347826087,1500,1500,1500
2711,2711,2021-02-18,LAL,BRK,40,83,0.482,32,53,0.604,8,30,0.267,10,14,0.714,98,38,77,0.494,20,38,0.526,18,39,0.462,15,24,0.625,109,118.07228915662652,141.55844155844156,1500,1500,1500
2712,2712,2021-02-18,MIL,TOR,35,88,0.398,25,54,0.463,10,34,0.294,16,23,0.696,96,38,78,0.487,26,43,0.605,12,35,0.343,22,23,0.957,110,109.09090909090908,141.02564102564102,1500,1500,1500
2713,2713,2021-02-18,SAC,MIA,43,93,0.462,28,52,0.538,15,41,0.366,9,16,0.563,110,49,95,0.516,37,61,0.607,12,34,0.353,8,10,0.8,118,118.27956989247312,124.21052631578948,1500,1500,1500
2714,2714,2021-02-19,BOS,ATL,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109,134.44444444444446,121.1111111111111,1500,1500,1500
2715,2715,2021-02-19,CLE,DEN,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,124.09638554216868,150.0,1500,1500,1500
2716,2716,2021-02-19,LAC,UTA,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112,130.3370786516854,130.2325581395349,1500,1500,1500
2717,2717,2021-02-19,MEM,DET,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95,121.1111111111111,110.46511627906976,1500,1500,1500
2718,2718,2021-02-19,MIL,OKC,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85,113.95348837209302,100.0,1500,1500,1500
2719,2719,2021-02-19,MIN,TOR,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86,97.59036144578312,101.17647058823528,1500,1500,1500
2720,2720,2021-02-19,NOP,PHO,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132,139.02439024390242,150.0,1500,1500,1500
2721,2721,2021-02-19,ORL,GSW,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,131.91489361702128,123.71134020618555,1500,1500,1500
2722,2722,2021-02-19,PHI,CHI,41,87,0.471,34,66,0.515,7,21,0.333,23,29,0.793,112,40,95,0.421,33,63,0.524,7,32,0.219,18,18,1.0,105,128.73563218390805,110.5263157894737,1500,1500,1500
2723,2723,2021-02-20,CHI,SAC,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114,148.78048780487805,116.3265306122449,1500,1500,1500
2724,2724,2021-02-20,CHO,GSW,37,75,0.493,17,35,0.486,20,40,0.5,8,9,0.889,102,37,85,0.435,24,46,0.522,13,39,0.333,13,17,0.765,100,136.0,117.64705882352942,1500,1500,1500
2725,2725,2021-02-20,LAL,MIA,33,84,0.393,20,39,0.513,13,45,0.289,15,17,0.882,94,36,85,0.424,28,57,0.491,8,28,0.286,16,23,0.696,96,111.90476190476193,112.94117647058825,1500,1500,1500
2726,2726,2021-02-20,MEM,PHO,36,93,0.387,31,60,0.517,5,33,0.152,20,23,0.87,97,46,86,0.535,22,40,0.55,24,46,0.522,12,13,0.923,128,104.3010752688172,148.8372093023256,1500,1500,1500
2727,2727,2021-02-20,POR,WAS,37,103,0.359,18,48,0.375,19,55,0.345,18,25,0.72,111,45,89,0.506,39,63,0.619,6,26,0.231,22,29,0.759,118,107.76699029126212,132.58426966292134,1500,1500,1500
2728,2728,2021-02-21,ATL,DEN,42,81,0.519,30,47,0.638,12,34,0.353,27,33,0.818,123,43,84,0.512,27,48,0.563,16,36,0.444,13,16,0.813,115,151.85185185185185,136.9047619047619,1500,1500,1500
2729,2729,2021-02-21,CLE,OKC,39,84,0.464,31,49,0.633,8,35,0.229,15,20,0.75,101,43,79,0.544,30,51,0.588,13,28,0.464,18,24,0.75,117,120.23809523809524,148.1012658227848,1500,1500,1500
2730,2730,2021-02-21,LAC,BRK,40,87,0.46,25,52,0.481,15,35,0.429,13,18,0.722,108,44,92,0.478,33,54,0.611,11,38,0.289,13,19,0.684,112,124.13793103448276,121.73913043478262,1500,1500,1500
2731,2731,2021-02-21,MIL,SAC,44,90,0.489,33,62,0.532,11,28,0.393,29,36,0.806,128,44,100,0.44,32,67,0.478,12,33,0.364,15,20,0.75,115,142.22222222222223,115.0,1500,1500,1500
2732,2732,2021-02-21,NOP,BOS,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115,127.65957446808513,117.3469387755102,1500,1500,1500
2733,2733,2021-02-21,NYK,MIN,33,78,0.423,27,60,0.45,6,18,0.333,31,38,0.816,103,33,82,0.402,17,47,0.362,16,35,0.457,17,21,0.81,99,132.05128205128204,120.73170731707316,1500,1500,1500
2734,2734,2021-02-21,ORL,DET,35,81,0.432,26,51,0.51,9,30,0.3,26,29,0.897,105,34,91,0.374,23,51,0.451,11,40,0.275,17,21,0.81,96,129.62962962962962,105.4945054945055,1500,1500,1500
2735,2735,2021-02-21,TOR,PHI,40,81,0.494,26,47,0.553,14,34,0.412,16,18,0.889,110,33,85,0.388,22,48,0.458,11,37,0.297,26,35,0.743,103,135.80246913580248,121.17647058823528,1500,1500,1500
2736,2736,2021-02-22,DAL,MEM,35,80,0.438,20,39,0.513,15,41,0.366,17,26,0.654,102,37,94,0.394,31,63,0.492,6,31,0.194,12,19,0.632,92,127.5,97.87234042553192,1500,1500,1500
2737,2737,2021-02-22,HOU,CHI,37,96,0.385,24,56,0.429,13,40,0.325,13,19,0.684,100,49,91,0.538,34,55,0.618,15,36,0.417,7,10,0.7,120,104.16666666666669,131.86813186813183,1500,1500,1500
2738,2738,2021-02-22,LAL,WAS,49,104,0.471,34,60,0.567,15,44,0.341,11,17,0.647,124,47,96,0.49,38,71,0.535,9,25,0.36,24,33,0.727,127,119.23076923076924,132.29166666666669,1500,1500,1500
2739,2739,2021-02-22,OKC,MIA,32,74,0.432,18,35,0.514,14,39,0.359,16,19,0.842,94,36,81,0.444,21,41,0.512,15,40,0.375,21,25,0.84,108,127.02702702702702,133.33333333333331,1500,1500,1500
2740,2740,2021-02-22,PHO,POR,50,99,0.505,34,66,0.515,16,33,0.485,16,18,0.889,132,37,84,0.44,25,45,0.556,12,39,0.308,14,19,0.737,100,133.33333333333331,119.04761904761904,1500,1500,1500
2741,2741,2021-02-22,UTA,CHO,45,85,0.529,17,30,0.567,28,55,0.509,14,17,0.824,132,41,89,0.461,30,53,0.566,11,36,0.306,17,21,0.81,110,155.29411764705884,123.59550561797752,1500,1500,1500
2742,2742,2021-02-23,BRK,SAC,44,89,0.494,27,49,0.551,17,40,0.425,22,31,0.71,127,45,87,0.517,30,56,0.536,15,31,0.484,13,19,0.684,118,142.6966292134831,135.63218390804596,1500,1500,1500
2743,2743,2021-02-23,CLE,ATL,41,78,0.526,26,50,0.52,15,28,0.536,15,19,0.789,112,40,89,0.449,26,58,0.448,14,31,0.452,17,23,0.739,111,143.5897435897436,124.7191011235955,1500,1500,1500
2744,2744,2021-02-23,DAL,BOS,42,89,0.472,29,56,0.518,13,33,0.394,13,15,0.867,110,41,86,0.477,29,47,0.617,12,39,0.308,13,18,0.722,107,123.59550561797752,124.4186046511628,1500,1500,1500
2745,2745,2021-02-23,DEN,POR,40,94,0.426,26,58,0.448,14,36,0.389,17,18,0.944,111,41,87,0.471,27,46,0.587,14,41,0.341,10,10,1.0,106,118.08510638297874,121.83908045977012,1500,1500,1500
2746,2746,2021-02-23,LAC,WAS,54,94,0.574,35,56,0.625,19,38,0.5,8,13,0.615,135,47,88,0.534,36,68,0.529,11,20,0.55,11,16,0.688,116,143.61702127659575,131.8181818181818,1500,1500,1500
2747,2747,2021-02-23,MIL,MIN,53,99,0.535,33,57,0.579,20,42,0.476,13,18,0.722,139,42,98,0.429,23,44,0.523,19,54,0.352,9,9,1.0,112,140.4040404040404,114.28571428571428,1500,1500,1500
2748,2748,2021-02-23,NYK,GSW,38,97,0.392,27,68,0.397,11,29,0.379,19,22,0.864,106,40,89,0.449,27,51,0.529,13,38,0.342,21,24,0.875,114,109.27835051546391,128.08988764044943,1500,1500,1500
2749,2749,2021-02-23,ORL,DET,33,88,0.375,19,50,0.38,14,38,0.368,13,22,0.591,93,41,88,0.466,31,54,0.574,10,34,0.294,13,16,0.813,105,105.6818181818182,119.3181818181818,1500,1500,1500
2750,2750,2021-02-23,TOR,PHI,40,93,0.43,29,56,0.518,11,37,0.297,11,13,0.846,102,33,80,0.413,16,42,0.381,17,38,0.447,26,30,0.867,109,109.6774193548387,136.25,1500,1500,1500
